3;ZG50302;64;正常;上行;PS4;2021/4/15  5:21:08 AM;-553;2021/4/15  5:21:08 AM;-553;;
3;ZG50302;64;正常;上行;九联圩站2;2021/4/15  5:21:45 AM;-558;2021/4/15  5:21:45 AM;-558;;
3;ZG50302;64;正常;上行;丙子铺站2;2021/4/15  5:22:49 AM;-577;2021/4/15  5:22:49 AM;-577;;
14;HF50402;72;正常;上行;PS3;2021/4/15  5:22:52 AM;-673;2021/4/15  5:22:52 AM;-673;;
14;HF50402;72;正常;上行;九联圩站2;2021/4/15  5:23:29 AM;-678;2021/4/15  5:23:29 AM;-678;;
3;ZG50302;64;正常;上行;万年埠站2;2021/4/15  5:24:00 AM;-597;2021/4/15  5:24:00 AM;-597;;
14;HF50402;72;正常;上行;丙子铺站2;2021/4/15  5:24:34 AM;-696;2021/4/15  5:24:34 AM;-696;;
3;ZG50302;64;正常;上行;万达城站2;2021/4/15  5:24:52 AM;-618;2021/4/15  5:24:52 AM;-618;;
3;ZG50302;64;正常;上行;PS22;2021/4/15  5:25:09 AM;-626;2021/4/15  5:25:09 AM;-626;;
14;HF50402;72;正常;上行;万年埠站2;2021/4/15  5:25:44 AM;-717;2021/4/15  5:25:44 AM;-717;;
3;ZG50302;64;正常;上行;云谷路站2;2021/4/15  5:25:47 AM;-637;2021/4/15  5:25:47 AM;-637;;
3;ZG50302;64;正常;上行;金斗公园站2;2021/4/15  5:26:56 AM;-661;2021/4/15  5:26:56 AM;-661;;
14;HF50402;72;正常;上行;万达城站2;2021/4/15  5:27:23 AM;-691;2021/4/15  5:27:23 AM;-691;;
3;ZG50302;64;正常;上行;塘西河公园站2;2021/4/15  5:27:52 AM;-684;2021/4/15  5:27:52 AM;-684;;
14;HF50402;72;正常;上行;PS22;2021/4/15  5:27:53 AM;-686;2021/4/15  5:27:53 AM;-686;;
3;ZG50302;64;正常;上行;紫庐站2;2021/4/15  5:28:58 AM;-704;2021/4/15  5:28:58 AM;-704;;
14;HF50402;72;正常;上行;云谷路站2;2021/4/15  5:29:12 AM;-656;2021/4/15  5:29:12 AM;-656;;
3;ZG50302;64;正常;上行;PS24;2021/4/15  5:29:18 AM;-707;2021/4/15  5:29:18 AM;-707;;
22;HF50502;73;正常;上行;PS4;2021/4/15  5:29:44 AM;-614;2021/4/15  5:29:44 AM;-614;;
22;HF50502;73;正常;上行;九联圩站2;2021/4/15  5:30:21 AM;-619;2021/4/15  5:30:21 AM;-619;;
3;ZG50302;64;正常;上行;滨湖会展中心站2;2021/4/15  5:30:25 AM;-735;2021/4/15  5:30:25 AM;-735;;
14;HF50402;72;加速;上行;金斗公园站2;2021/4/15  5:31:20 AM;-621;2021/4/15  5:31:20 AM;-621;;
22;HF50502;73;正常;上行;丙子铺站2;2021/4/15  5:31:26 AM;-637;2021/4/15  5:31:26 AM;-637;;
14;HF50402;72;加速;上行;塘西河公园站2;2021/4/15  5:32:16 AM;-644;2021/4/15  5:32:16 AM;-644;;
22;HF50502;73;正常;上行;万年埠站2;2021/4/15  5:32:36 AM;-658;2021/4/15  5:32:36 AM;-658;;
3;ZG50302;64;正常;上行;高王站2;2021/4/15  5:32:42 AM;-760;2021/4/15  5:32:42 AM;-760;;
1;HF50602;72;正常;上行;PS3;2021/4/15  5:32:47 AM;-619;2021/4/15  5:32:47 AM;-619;;
3;ZG50302;64;正常;上行;PS20;2021/4/15  5:33:13 AM;-779;2021/4/15  5:33:13 AM;-779;;
14;HF50402;72;加速;上行;紫庐站2;2021/4/15  5:33:20 AM;-666;2021/4/15  5:33:20 AM;-666;;
1;HF50602;72;正常;上行;九联圩站2;2021/4/15  5:33:24 AM;-624;2021/4/15  5:33:24 AM;-624;;
22;HF50502;73;正常;上行;万达城站2;2021/4/15  5:33:28 AM;-679;2021/4/15  5:33:28 AM;-679;;
14;HF50402;72;加速;上行;PS24;2021/4/15  5:33:40 AM;-669;2021/4/15  5:33:40 AM;-669;;
22;HF50502;73;正常;上行;PS22;2021/4/15  5:33:44 AM;-688;2021/4/15  5:33:44 AM;-688;;
3;ZG50302;64;正常;上行;骆岗站2;2021/4/15  5:34:23 AM;-750;2021/4/15  5:34:23 AM;-750;;
22;HF50502;73;正常;上行;云谷路站2;2021/4/15  5:34:23 AM;-698;2021/4/15  5:34:23 AM;-698;;
1;HF50602;72;正常;上行;丙子铺站2;2021/4/15  5:34:29 AM;-642;2021/4/15  5:34:29 AM;-642;;
14;HF50402;72;加速;上行;滨湖会展中心站2;2021/4/15  5:34:47 AM;-697;2021/4/15  5:34:47 AM;-697;;
3;ZG50302;64;正常;上行;南站南广场2;2021/4/15  5:35:20 AM;-776;2021/4/15  5:35:20 AM;-776;;
22;HF50502;73;正常;上行;金斗公园站2;2021/4/15  5:35:32 AM;-722;2021/4/15  5:35:32 AM;-722;;
1;HF50602;72;正常;上行;万年埠站2;2021/4/15  5:35:39 AM;-663;2021/4/15  5:35:39 AM;-663;;
3;ZG50302;64;正常;上行;合肥南站2;2021/4/15  5:36:15 AM;-796;2021/4/15  5:36:15 AM;-796;;
22;HF50502;73;正常;上行;塘西河公园站2;2021/4/15  5:36:29 AM;-744;2021/4/15  5:36:29 AM;-744;;
1;HF50602;72;正常;上行;万达城站2;2021/4/15  5:36:31 AM;-684;2021/4/15  5:36:31 AM;-684;;
1;HF50602;72;正常;上行;PS22;2021/4/15  5:36:47 AM;-693;2021/4/15  5:36:47 AM;-693;;
14;HF50402;72;加速;上行;高王站2;2021/4/15  5:37:02 AM;-724;2021/4/15  5:37:02 AM;-724;;
3;ZG50302;64;正常;上行;望湖城站2;2021/4/15  5:37:03 AM;-820;2021/4/15  5:37:03 AM;-820;;
1;HF50602;72;正常;上行;云谷路站2;2021/4/15  5:37:26 AM;-703;2021/4/15  5:37:26 AM;-703;;
4;HF50702;73;正常;上行;PS4;2021/4/15  5:37:28 AM;-505;2021/4/15  5:37:28 AM;-505;;
14;HF50402;72;加速;上行;PS20;2021/4/15  5:37:33 AM;-743;2021/4/15  5:37:33 AM;-743;;
22;HF50502;73;正常;上行;紫庐站2;2021/4/15  5:37:35 AM;-764;2021/4/15  5:37:35 AM;-764;;
22;HF50502;73;正常;上行;PS24;2021/4/15  5:37:55 AM;-767;2021/4/15  5:37:55 AM;-767;;
4;HF50702;73;正常;上行;九联圩站2;2021/4/15  5:38:06 AM;-509;2021/4/15  5:38:06 AM;-509;;
1;HF50602;72;正常;上行;金斗公园站2;2021/4/15  5:38:35 AM;-727;2021/4/15  5:38:35 AM;-727;;
14;HF50402;72;加速;上行;骆岗站2;2021/4/15  5:38:39 AM;-718;2021/4/15  5:38:39 AM;-718;;
22;HF50502;73;正常;上行;滨湖会展中心站2;2021/4/15  5:39:01 AM;-796;2021/4/15  5:39:01 AM;-796;;
4;HF50702;73;正常;上行;丙子铺站2;2021/4/15  5:39:10 AM;-528;2021/4/15  5:39:10 AM;-528;;
3;ZG50302;64;加速;上行;葛大店站2;2021/4/15  5:39:18 AM;-812;2021/4/15  5:39:18 AM;-812;;
1;HF50602;72;正常;上行;塘西河公园站2;2021/4/15  5:39:31 AM;-750;2021/4/15  5:39:31 AM;-750;;
14;HF50402;72;加速;上行;南站南广场2;2021/4/15  5:39:36 AM;-744;2021/4/15  5:39:36 AM;-744;;
3;ZG50302;64;加速;上行;秋浦河路站2;2021/4/15  5:40:19 AM;-838;2021/4/15  5:40:19 AM;-838;;
4;HF50702;73;正常;上行;万年埠站2;2021/4/15  5:40:20 AM;-549;2021/4/15  5:40:20 AM;-549;;
14;HF50402;72;加速;上行;合肥南站2;2021/4/15  5:40:31 AM;-764;2021/4/15  5:40:31 AM;-764;;
