7;ZG50302;64;正常;上行;PS4;2021/4/6  5:23:44 AM;-397;2021/4/6  5:23:44 AM;-397;;
7;ZG50302;64;正常;上行;九联圩站2;2021/4/6  5:24:22 AM;-401;2021/4/6  5:24:22 AM;-401;;
7;ZG50302;64;正常;上行;丙子铺站2;2021/4/6  5:25:26 AM;-420;2021/4/6  5:25:26 AM;-420;;
7;ZG50302;64;正常;上行;万年埠站2;2021/4/6  5:26:36 AM;-441;2021/4/6  5:26:36 AM;-441;;
2;HF50402;72;正常;上行;PS3;2021/4/6  5:27:25 AM;-400;2021/4/6  5:27:25 AM;-400;;
7;ZG50302;64;正常;上行;万达城站2;2021/4/6  5:27:28 AM;-462;2021/4/6  5:27:28 AM;-462;;
7;ZG50302;64;正常;上行;PS22;2021/4/6  5:27:45 AM;-470;2021/4/6  5:27:45 AM;-470;;
2;HF50402;72;正常;上行;九联圩站2;2021/4/6  5:28:03 AM;-404;2021/4/6  5:28:03 AM;-404;;
7;ZG50302;64;正常;上行;云谷路站2;2021/4/6  5:28:23 AM;-481;2021/4/6  5:28:23 AM;-481;;
2;HF50402;72;正常;上行;丙子铺站2;2021/4/6  5:29:07 AM;-423;2021/4/6  5:29:07 AM;-423;;
7;ZG50302;64;正常;上行;金斗公园站2;2021/4/6  5:29:32 AM;-505;2021/4/6  5:29:32 AM;-505;;
2;HF50402;72;正常;上行;万年埠站2;2021/4/6  5:30:18 AM;-443;2021/4/6  5:30:18 AM;-443;;
7;ZG50302;64;正常;上行;塘西河公园站2;2021/4/6  5:30:29 AM;-527;2021/4/6  5:30:29 AM;-527;;
2;HF50402;72;正常;上行;万达城站2;2021/4/6  5:31:10 AM;-464;2021/4/6  5:31:10 AM;-464;;
2;HF50402;72;正常;上行;PS22;2021/4/6  5:31:27 AM;-472;2021/4/6  5:31:27 AM;-472;;
10;HF50502;73;正常;上行;PS4;2021/4/6  5:31:33 AM;-505;2021/4/6  5:31:33 AM;-505;;
7;ZG50302;64;正常;上行;紫庐站2;2021/4/6  5:31:35 AM;-547;2021/4/6  5:31:35 AM;-547;;
7;ZG50302;64;正常;上行;PS24;2021/4/6  5:31:55 AM;-550;2021/4/6  5:31:55 AM;-550;;
2;HF50402;72;正常;上行;云谷路站2;2021/4/6  5:32:05 AM;-483;2021/4/6  5:32:05 AM;-483;;
10;HF50502;73;正常;上行;九联圩站2;2021/4/6  5:32:10 AM;-510;2021/4/6  5:32:10 AM;-510;;
7;ZG50302;64;正常;上行;滨湖会展中心站2;2021/4/6  5:33:02 AM;-578;2021/4/6  5:33:02 AM;-578;;
2;HF50402;72;正常;上行;金斗公园站2;2021/4/6  5:33:15 AM;-506;2021/4/6  5:33:15 AM;-506;;
10;HF50502;73;正常;上行;丙子铺站2;2021/4/6  5:33:15 AM;-528;2021/4/6  5:33:15 AM;-528;;
2;HF50402;72;正常;上行;塘西河公园站2;2021/4/6  5:34:11 AM;-529;2021/4/6  5:34:11 AM;-529;;
10;HF50502;73;正常;上行;万年埠站2;2021/4/6  5:34:25 AM;-549;2021/4/6  5:34:25 AM;-549;;
2;HF50402;72;正常;上行;紫庐站2;2021/4/6  5:35:17 AM;-549;2021/4/6  5:35:17 AM;-549;;
10;HF50502;73;正常;上行;万达城站2;2021/4/6  5:35:18 AM;-569;2021/4/6  5:35:18 AM;-569;;
7;ZG50302;64;正常;上行;高王站2;2021/4/6  5:35:19 AM;-603;2021/4/6  5:35:19 AM;-603;;
10;HF50502;73;正常;上行;PS22;2021/4/6  5:35:34 AM;-578;2021/4/6  5:35:34 AM;-578;;
2;HF50402;72;正常;上行;PS24;2021/4/6  5:35:37 AM;-552;2021/4/6  5:35:37 AM;-552;;
6;HF50602;72;正常;上行;PS3;2021/4/6  5:35:48 AM;-438;2021/4/6  5:35:48 AM;-438;;
7;ZG50302;64;正常;上行;PS20;2021/4/6  5:35:50 AM;-622;2021/4/6  5:35:50 AM;-622;;
10;HF50502;73;正常;上行;云谷路站2;2021/4/6  5:36:13 AM;-588;2021/4/6  5:36:13 AM;-588;;
6;HF50602;72;正常;上行;九联圩站2;2021/4/6  5:36:26 AM;-442;2021/4/6  5:36:26 AM;-442;;
2;HF50402;72;正常;上行;滨湖会展中心站2;2021/4/6  5:36:44 AM;-580;2021/4/6  5:36:44 AM;-580;;
7;ZG50302;64;正常;上行;骆岗站2;2021/4/6  5:37:00 AM;-593;2021/4/6  5:37:00 AM;-593;;
10;HF50502;73;正常;上行;金斗公园站2;2021/4/6  5:37:22 AM;-612;2021/4/6  5:37:22 AM;-612;;
6;HF50602;72;正常;上行;丙子铺站2;2021/4/6  5:37:30 AM;-461;2021/4/6  5:37:30 AM;-461;;
7;ZG50302;64;正常;上行;南站南广场2;2021/4/6  5:37:56 AM;-620;2021/4/6  5:37:56 AM;-620;;
10;HF50502;73;正常;上行;塘西河公园站2;2021/4/6  5:38:18 AM;-635;2021/4/6  5:38:18 AM;-635;;
12;HF50702;73;正常;上行;PS4;2021/4/6  5:38:37 AM;-436;2021/4/6  5:38:37 AM;-436;;
6;HF50602;72;正常;上行;万年埠站2;2021/4/6  5:38:41 AM;-481;2021/4/6  5:38:41 AM;-481;;
7;ZG50302;64;正常;上行;合肥南站2;2021/4/6  5:38:52 AM;-639;2021/4/6  5:38:52 AM;-639;;
2;HF50402;72;正常;上行;高王站2;2021/4/6  5:39:01 AM;-605;2021/4/6  5:39:01 AM;-605;;
12;HF50702;73;正常;上行;九联圩站2;2021/4/6  5:39:15 AM;-440;2021/4/6  5:39:15 AM;-440;;
10;HF50502;73;正常;上行;紫庐站2;2021/4/6  5:39:25 AM;-654;2021/4/6  5:39:25 AM;-654;;
6;HF50602;72;正常;上行;万达城站2;2021/4/6  5:39:32 AM;-503;2021/4/6  5:39:32 AM;-503;;
2;HF50402;72;正常;上行;PS20;2021/4/6  5:39:32 AM;-624;2021/4/6  5:39:32 AM;-624;;
7;ZG50302;64;正常;上行;望湖城站2;2021/4/6  5:39:40 AM;-663;2021/4/6  5:39:40 AM;-663;;
10;HF50502;73;正常;上行;PS24;2021/4/6  5:39:44 AM;-658;2021/4/6  5:39:44 AM;-658;;
6;HF50602;72;正常;上行;PS22;2021/4/6  5:39:49 AM;-511;2021/4/6  5:39:49 AM;-511;;
12;HF50702;73;正常;上行;丙子铺站2;2021/4/6  5:40:19 AM;-459;2021/4/6  5:40:19 AM;-459;;
6;HF50602;72;正常;上行;云谷路站2;2021/4/6  5:40:27 AM;-522;2021/4/6  5:40:27 AM;-522;;
2;HF50402;72;正常;上行;骆岗站2;2021/4/6  5:40:41 AM;-596;2021/4/6  5:40:41 AM;-596;;
10;HF50502;73;正常;上行;滨湖会展中心站2;2021/4/6  5:40:52 AM;-685;2021/4/6  5:40:52 AM;-685;;
7;ZG50302;64;正常;上行;葛大店站2;2021/4/6  5:41:23 AM;-687;2021/4/6  5:41:23 AM;-687;;
12;HF50702;73;正常;上行;万年埠站2;2021/4/6  5:41:29 AM;-480;2021/4/6  5:41:29 AM;-480;;
6;HF50602;72;正常;上行;金斗公园站2;2021/4/6  5:41:36 AM;-546;2021/4/6  5:41:36 AM;-546;;
2;HF50402;72;正常;上行;南站南广场2;2021/4/6  5:41:39 AM;-621;2021/4/6  5:41:39 AM;-621;;
14;HF50802;137;正常;上行;PS3;2021/4/6  5:42:19 AM;-380;2021/4/6  5:42:19 AM;-380;;
12;HF50702;73;正常;上行;万达城站2;2021/4/6  5:42:21 AM;-501;2021/4/6  5:42:21 AM;-501;;
7;ZG50302;64;正常;上行;秋浦河路站2;2021/4/6  5:42:22 AM;-715;2021/4/6  5:42:22 AM;-715;;
6;HF50602;72;正常;上行;塘西河公园站2;2021/4/6  5:42:33 AM;-568;2021/4/6  5:42:33 AM;-568;;
2;HF50402;72;正常;上行;合肥南站2;2021/4/6  5:42:34 AM;-641;2021/4/6  5:42:34 AM;-641;;
12;HF50702;73;正常;上行;PS22;2021/4/6  5:42:38 AM;-509;2021/4/6  5:42:38 AM;-509;;
7;ZG50302;64;正常;上行;PS18;2021/4/6  5:42:39 AM;-798;2021/4/6  5:42:39 AM;-798;;
14;HF50802;137;正常;上行;九联圩站2;2021/4/6  5:42:56 AM;-385;2021/4/6  5:42:56 AM;-385;;
10;HF50502;73;正常;上行;高王站2;2021/4/6  5:43:09 AM;-710;2021/4/6  5:43:09 AM;-770;;-60
12;HF50702;73;正常;上行;云谷路站2;2021/4/6  5:43:16 AM;-520;2021/4/6  5:43:16 AM;-520;;
2;HF50402;72;正常;上行;望湖城站2;2021/4/6  5:43:23 AM;-664;2021/4/6  5:43:23 AM;-664;;
6;HF50602;72;正常;上行;紫庐站2;2021/4/6  5:43:39 AM;-588;2021/4/6  5:43:39 AM;-588;;
10;HF50502;73;正常;上行;PS20;2021/4/6  5:43:40 AM;-789;2021/4/6  5:43:40 AM;-789;;
6;HF50602;72;正常;上行;PS24;2021/4/6  5:43:59 AM;-591;2021/4/6  5:43:59 AM;-591;;
